onset	duration	trial_type	trial_name	prime_stim	targ_stim	response_time	resp	cresp	acc
1.518	4.799	3	UnrN	T3_able.bmp	T1_party.bmp	1338	8	8	1
6.317	5.3	6	PercN	_F3_e6.bmp	_F2_s6.bmp	1419	8	8	1
11.617	4.799	2	LowY	T3_seafood.bmp	T2_shrimp.bmp	1216	7	7	1
16.416	4.799	6	PercN	_F3_d6.bmp	_F0_o6.bmp	1384	8	8	1
21.215	5.8	5	PercY	_F3_f6.bmp	_F0_f6.bmp	1369	7	7	1
27.015	5.299	6	PercN	_F3_e4.bmp	_F0_s4.bmp	1673	8	8	1
32.314	5.799	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	2526	8	8	1
38.113	5.3	2	LowY	T3_throw.bmp	T1_catch.bmp	1767	7	7	1
43.413	5.799	2	LowY	T3_save.bmp	T0_keep.bmp	1764	7	7	1
49.212	4.799	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1340	7	7	1
54.011	5.799	3	UnrN	T3_jewel.bmp	T0_moan.bmp	1485	7	8	0
59.81	4.783	1	HighY	T3_washer.bmp	T1_dryer.bmp	2030	7	7	1
64.593	4.816	1	HighY	T3_sock.bmp	T0_shoe.bmp	1199	7	7	1
69.409	5.799	1	HighY	T3_touch.bmp	T2_feel.bmp	1527	7	7	1
75.208	5.283	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	1272	7	7	1
80.491	4.8	2	LowY	T3_glue.bmp	T2_sticky.bmp	1293	7	7	1
85.291	5.799	1	HighY	T3_yell.bmp	T0_scream.bmp	2470	7	7	1
91.09	5.299	2	LowY	T3_temper.bmp	T0_tantrum.bmp	1246	7	7	1
96.389	5.799	2	LowY	T3_cheese.bmp	T2_cracker.bmp	1387	7	7	1
102.188	5.3	3	UnrN	T3_rubber.bmp	T2_straw.bmp	1564	8	8	1
107.488	5.799	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1440	7	7	1
113.287	4.799	5	PercY	_F3_o6.bmp	_F1_o6.bmp	1737	7	7	1
118.086	5.3	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	1186	7	7	1
123.386	5.299	1	HighY	T3_winner.bmp	T1_loser.bmp	1663	7	7	1
128.685	4.799	1	HighY	T3_start.bmp	T2_finish.bmp	1179	7	7	1
133.484	4.8	2	LowY	T3_children.bmp	T2_kids.bmp	1220	8	7	0
138.284	5.299	1	HighY	T3_question.bmp	T0_answer.bmp	1812	7	7	1
143.583	4.799	3	UnrN	T3_stream.bmp	T0_rear.bmp	1361	8	8	1
148.382	4.8	7	FixY	Gen/_Fix_Green.bmp	Gen/_Fix_Green.bmp	2626	7	7	1
153.182	5.299	3	UnrN	T3_hearing.bmp	T0_bottle.bmp	1738	8	8	1
158.481	5.299	1	HighY	T3_above.bmp	T2_below.bmp	2551	7	7	1
163.78	5.3	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	2268	8	8	1
169.08	5.799	1	HighY	T3_circus.bmp	T2_clown.bmp	1536	7	7	1
174.879	5.299	5	PercY	_F3_f4.bmp	_F2_f4.bmp	1681	8	7	0
180.178	5.8	3	UnrN	T3_rich.bmp	T2_pointed.bmp	1942	8	8	1
185.978	5.799	6	PercN	_F3_s4.bmp	_F1_e4.bmp	1183	8	8	1
191.777	5.299	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1175	8	8	1
197.076	5.816	1	HighY	T3_mitten.bmp	T1_glove.bmp	1459	8	7	0
202.892	5.783	2	LowY	T3_silent.bmp	T1_quiet.bmp	1276	7	7	1
208.675	4.799	3	UnrN	T3_towel.bmp	T1_puppet.bmp	1237	8	8	1
213.474	5.299	1	HighY	T3_syrup.bmp	T0_pancakes.bmp	1926	8	7	0
218.773	5.3	3	UnrN	T3_upper.bmp	T1_broke.bmp	3227	8	8	1
224.073	5.3	2	LowY	T3_lobster.bmp	T0_crab.bmp	1239	7	7	1
229.373	5.798	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1212	8	8	1
235.171	5.8	3	UnrN	T3_ranch.bmp	T0_chin.bmp	1237	8	8	1
240.971	5.799	7	FixY	Gen/_Fix_Red.bmp	Gen/_Fix_Red.bmp	2590	7	7	1
246.77	5.299	2	LowY	T3_razor.bmp	T0_blade.bmp	3799	NA	7	NA
252.069	4.8	8	FixN	Gen/_Fix_Red.bmp	Gen/_Fix_Green.bmp	1115	8	8	1
256.869	4.799	1	HighY	T3_jam.bmp	T1_jelly.bmp	972	7	7	1
261.668	5.799	2	LowY	T3_smudge.bmp	T1_smear.bmp	1820	7	7	1
267.467	4.8	3	UnrN	T3_clerk.bmp	T2_bent.bmp	1013	8	8	1
272.267	4.799	2	LowY	T3_finish.bmp	T1_end.bmp	1246	7	7	1
277.066	4.799	6	PercN	_F3_s6.bmp	_F2_e6.bmp	1166	8	8	1
281.865	4.8	8	FixN	Gen/_Fix_Green.bmp	Gen/_Fix_Red.bmp	1303	8	8	1
286.665	5.299	5	PercY	_F3_s6.bmp	_F0_s6.bmp	1175	7	7	1
291.964	5.799	5	PercY	_F3_b4.bmp	_F1_b4.bmp	1196	7	7	1
297.763	4.8	5	PercY	_F3_e4.bmp	_F2_e4.bmp	1381	7	7	1
302.563	5.299	3	UnrN	T3_map.bmp	T2_hut.bmp	1797	8	8	1
307.862	5.799	3	UnrN	T3_scar.bmp	T1_tunnel.bmp	1122	8	8	1
313.661	5.333	6	PercN	_F3_b4.bmp	_F1_f4.bmp	1675	8	8	1
